identical_amino_acids,coancestry_distribution,convergent_evolution_distribution
4771,4029,2855
4771,4010,2828
4771,3980,2860
4771,4033,2853
4771,4036,2842
4771,4041,2824
4771,4038,2853
4771,3992,2836
4771,4038,2863
4771,3981,2830
4771,3974,2824
4771,4036,2868
4771,4031,2802
4771,4026,2837
4771,4029,2836
4771,4018,2834
4771,4005,2858
4771,4036,2829
4771,4049,2857
4771,4047,2845
4771,4041,2862
4771,4012,2867
4771,4018,2927
4771,3996,2835
4771,4009,2842
4771,4030,2841
4771,4013,2865
4771,4056,2866
4771,4015,2854
4771,4026,2922
4771,4037,2892
4771,4042,2812
4771,4042,2880
4771,3985,2855
4771,4017,2868
4771,4011,2844
4771,4027,2885
4771,3999,2794
4771,4014,2849
4771,4038,2816
4771,3982,2874
4771,4012,2856
4771,4011,2857
4771,4018,2869
4771,3983,2894
4771,4013,2834
4771,4008,2831
4771,3978,2883
4771,4016,2806
4771,3997,2826
4771,3991,2823
4771,4033,2891
4771,4002,2867
4771,3990,2832
4771,4046,2870
4771,4015,2817
4771,3992,2887
4771,3991,2816
4771,3970,2813
4771,4022,2884
4771,4044,2919
4771,4023,2902
4771,4035,2791
4771,4045,2880
4771,4048,2907
4771,4050,2814
4771,4023,2851
4771,3998,2851
4771,4018,2854
4771,4040,2881
4771,4089,2828
4771,3991,2954
4771,4071,2875
4771,4025,2850
4771,3996,2857
4771,4024,2879
4771,3995,2880
4771,4024,2896
4771,4005,2847
4771,4009,2835
4771,4005,2884
4771,4011,2862
4771,4013,2905
4771,4023,2822
4771,4029,2897
4771,3964,2864
4771,4052,2838
4771,3998,2818
4771,4009,2831
4771,3976,2842
4771,4028,2808
4771,4049,2871
4771,3952,2870
4771,4036,2890
4771,4050,2911
4771,4003,2861
4771,4071,2814
4771,3991,2851
4771,4018,2822
4771,4052,2813
4771,4084,2840
4771,4025,2875
4771,3996,2887
4771,4042,2845
4771,4038,2837
4771,4028,2850
4771,4024,2828
4771,3966,2868
4771,4048,2885
4771,3950,2835
4771,4021,2863
4771,4017,2832
4771,4047,2829
4771,4042,2883
4771,4040,2853
4771,3978,2879
4771,4011,2864
4771,4009,2859
4771,4030,2831
4771,3979,2871
4771,3995,2873
4771,4018,2853
4771,4051,2856
4771,4031,2867
4771,3979,2840
4771,4037,2838
4771,3986,2814
4771,4034,2827
4771,4010,2833
4771,4016,2837
4771,4036,2848
4771,4016,2816
4771,4012,2839
4771,4036,2823
4771,4027,2859
4771,4013,2859
4771,4013,2848
4771,3977,2844
4771,4003,2857
4771,3986,2824
4771,4025,2833
